"datetime","hour","Q_m3.s","No3_mg.l","T2M","TP","CP","LSP","RO","ROS","ROSS","VSWL1","VSWL2","VSWL3","VSWL4","SNSR"
2016-10-23 19:00:00,19,1.4030997,1.33,22.3052219939152,0,0,0,0,0,0,0.19601584,0.24344157,0.27047025,0.21319362,1941777.03012223
2016-10-23 20:00:00,20,1.4030997,1.34,23.5864411908736,0,0,0,0,0,0,0.19503995,0.24303099,0.27037472,0.21319362,1798936.30967604
2016-10-23 21:00:00,21,1.4123027,1.34,24.3239418152609,0,0,0,0,0,0,0.19422338,0.24268106,0.27029323,0.21319362,1492756.92599149
2016-10-23 22:00:00,22,1.4207978,1.35,22.9119667678052,0,0,0,0,0,0,0.1930085,0.24139333,0.26960201,0.21319362,1038531.72627531
2016-10-23 23:00:00,23,1.4384958,1.36,22.0484137407804,0,0,0,0,0,0,0.19275457,0.24123937,0.26955705,0.21319362,503604.51358857
2016-10-24 00:00:00,0,1.4554859,1.36,19.7409022208545,0,0,0,0,0,0,0.19278444,0.24117871,0.26955143,0.21319362,68218.99612409
2016-10-24 01:00:00,1,1.4554859,1.36,18.7042623125959,0,0,0,0,0,0,0.19285913,0.24114139,0.26954581,0.21319362,0
2016-10-24 02:00:00,2,1.4653968,1.36,16.5736004321915,0,0,0,0,0,0,0.19292883,0.24109473,0.26953176,0.21319362,0
2016-10-24 03:00:00,3,1.4469909,1.33,15.4805191496175,0,0,0,0,0,0,0.19300352,0.24105274,0.26952052,0.21319362,0
2016-10-24 04:00:00,4,1.4738919,1.35,14.6291950870277,0,0,0,0,0,0,0.19306825,0.24100608,0.26951491,0.21319362,0
2016-10-24 05:00:00,5,1.4738919,1.36,13.4994269111488,0,0,0,0,0,0,0.19314293,0.24097342,0.26950929,0.21319362,0
2016-10-24 06:00:00,6,1.4646889,1.37,12.4674904507498,0,0,0,0,0,0,0.19322757,0.2409361,0.26949524,0.21319362,0
2016-10-24 07:00:00,7,1.4830948,1.42,11.7318712055064,0,0,0,0,0,0,0.19332716,0.24088477,0.26948962,0.2132087,0
2016-10-24 08:00:00,8,1.4738919,1.45,11.2436533176786,0,0,0,0,0,0,0.19341678,0.24085211,0.26947557,0.2132087,0
2016-10-24 09:00:00,9,1.4830948,1.46,10.6641885413744,0,0,0,0,0,0,0.19351636,0.24081946,0.26947557,0.2132087,0
2016-10-24 10:00:00,10,1.5015008,1.5,9.69527828229417,0,0,0,0,0,0,0.19252055,0.23974635,0.26883492,0.21319362,0
2016-10-24 11:00:00,11,1.4738919,1.49,9.63225208097538,0,0,0,0,0,0,0.19265001,0.23970902,0.26883773,0.21319362,0
2016-10-24 12:00:00,12,1.4922978,1.48,9.7893472394864,0,0,0,0,0,0,0.19276452,0.23967636,0.26882368,0.21319362,0
2016-10-24 13:00:00,13,1.4922978,1.47,9.62660794354383,0,0,0,0,0,0,0.19288402,0.23963437,0.26881806,0.21319894,1059.4442342
2016-10-24 14:00:00,14,1.4830948,1.44,11.2483567655382,0,0,0,0,0,0,0.19293879,0.23958772,0.26879559,0.21319894,225569.49629957
2016-10-24 15:00:00,15,1.4738919,1.43,15.1964308988969,0,0,0,0,0,0,0.1927944,0.23947107,0.26877592,0.21319894,742670.40817603
2016-10-24 16:00:00,16,1.4653968,1.39,17.210447272383,0,0,0,0,0,0,0.19240603,0.23927978,0.26872815,0.21319894,1251526.08014283
2016-10-24 17:00:00,17,1.4738919,1.36,19.9506759953932,0,0,0,0,0,0,0.19178863,0.23900917,0.26866071,0.21319894,1648080.66328415
2016-10-24 18:00:00,18,1.4830948,1.35,21.506576547353,0,0,0,0,0,0,0.19100194,0.23867791,0.26857923,0.21319894,1882816.65534921
2016-10-24 19:00:00,19,1.4922978,1.33,22.6391667919477,0,0,0,0,0,0,0.19012065,0.23829999,0.26848088,0.21319894,1899122.88399738
2016-10-24 20:00:00,20,1.5015008,1.31,23.4914315441095,0,0,0,0,0,0,0.18927919,0.23793607,0.26839097,0.21319894,1778300.17850549
2016-10-24 21:00:00,21,1.4922978,1.37,24.9457376223017,0,0,0,0,0,0,0.18856221,0.23763746,0.26830948,0.21319894,1456183.0685151
2016-10-24 22:00:00,22,1.4922978,1.35,23.4462784446572,0,0,0,0,0,0,0.18781535,0.23634973,0.26757892,0.21319894,994818.13591626
2016-10-24 23:00:00,23,1.4830948,1.33,23.0634177888847,0,0,0,0,0,0,0.18761121,0.2362191,0.26754521,0.21319894,468550.7282743
2016-10-25 00:00:00,0,1.4747154,1.3382834,21.0070703846622,0,0,0,0,0,0,0.18763611,0.23617244,0.26753959,0.21319894,59052.5003586
2016-10-25 01:00:00,1,1.4747154,1.3382834,19.6346042992272,0,0,0,0,0,0,0.18772075,0.23614445,0.26753116,0.21319894,0
2016-10-25 02:00:00,2,1.4724827,1.3129812,18.581031978674,0,0,0,0,0,0,0.18781535,0.23610245,0.26752554,0.21320456,0
2016-10-25 03:00:00,3,1.4693201,1.3309351,17.1822265852253,0,0,0,0,0,0,0.18790497,0.23607446,0.26751992,0.21320456,0
2016-10-25 04:00:00,4,1.4671342,1.3378329,16.4964638872938,0,0,0,0,0,0,0.18799958,0.23603713,0.26750306,0.21320456,0
2016-10-25 05:00:00,5,1.4636647,1.3379195,16.0919673713672,0,0,0,0,0,0,0.18810912,0.23600914,0.26750025,0.21320456,0
2016-10-25 06:00:00,6,1.4704816,1.3385493,15.7034625781632,0,0,0,0,0,0,0.1882087,0.23597648,0.26748339,0.21320456,0
2016-10-25 07:00:00,7,1.4682851,1.3309895,15.4918074244806,0,0,0,0,0,0,0.18831824,0.23593916,0.26748058,0.21321431,0
2016-10-25 08:00:00,8,1.457877,1.3330469,15.293321924805,0,0,0,0,0,0,0.18845267,0.23590183,0.26746372,0.21321963,0
2016-10-25 09:00:00,9,1.4660307,1.345563,15.1907867614654,0,0,0,0,0,0,0.18857715,0.23587384,0.26746372,0.21321963,0
2016-10-25 10:00:00,10,1.464059,1.3395358,14.1898930569399,0,0,0,0,0,0,0.18840786,0.23520664,0.26703381,0.21320456,0
2016-10-25 11:00:00,11,1.4691044,1.3565956,14.1287482347649,0,0,0,0,0,0,0.18853233,0.23517865,0.26702819,0.21320456,0
2016-10-25 12:00:00,12,1.4787308,1.3293473,14.1108751328983,0,0,0,0,0,0,0.18865681,0.23513666,0.26701695,0.21320456,0
2016-10-25 13:00:00,13,1.4944905,1.320937,14.3610985590298,0,0,0,0,0,0,0.18876635,0.23512266,0.26701133,0.21320988,598.81630629
2016-10-25 14:00:00,14,1.515823,1.323973,15.8718460115373,0,0,0,0,0,0,0.18884104,0.235076,0.26699729,0.21320988,172044.53107595
2016-10-25 15:00:00,15,1.5124517,1.3233067,18.472852677903,0,0,0,0,0,0,0.18876635,0.23499202,0.26697762,0.21320988,517837.91656112
2016-10-25 16:00:00,16,1.5070688,1.3230717,20.6035145583074,0,0,0,0,0,0,0.18850246,0.23484739,0.26694671,0.21320988,974826.88384478
2016-10-25 17:00:00,17,1.5068149,1.3085172,22.9834591752713,0,0,0,0,0,0,0.18799958,0.23461877,0.26688208,0.21320988,1336880.43518533
2016-10-25 18:00:00,18,1.515117,1.2985467,24.3549845711344,0,0,0,0,0,0,0.18731247,0.2343295,0.2668006,0.21320988,1623298.88076236
2016-10-25 19:00:00,19,1.505275,1.2853055,24.9457376223017,0,0,0,0,0,0,0.18656063,0.23401223,0.26672754,0.21320988,1620949.67833
2016-10-25 20:00:00,20,1.5016254,1.2848532,25.4838120574414,0,0,0,0,0,0,0.18588348,0.23373229,0.26664887,0.21320988,1575669.95301604
2016-10-25 21:00:00,21,1.5041801,1.2901827,25.4499472328521,0,0,0,0,0,0,0.18536566,0.23351767,0.26659829,0.21320988,1312144.71545633
2016-10-25 22:00:00,22,1.5062633,1.2856481,25.0341624420624,0,0,0,0,0,0,0.18408605,0.23287847,0.26629763,0.21320988,933969.18663879
2016-10-25 23:00:00,23,1.5154803,1.2777294,23.9768273632215,0,0,0,0,0,0,0.18384705,0.23276649,0.26626954,0.21320988,431331.99169884
2016-10-26 00:00:00,0,1.5107038,1.26,23.1734784687997,0.00168,0.00161,0,0,0,0,0.18380224,0.2327245,0.26625549,0.21320988,51360.01396243
2016-10-26 01:00:00,1,1.5107038,1.26,22.6005985194989,0,0,0,0,0,0,0.18380224,0.23268718,0.26624987,0.21320988,0
2016-10-26 02:00:00,2,1.5107038,1.3,22.1368385605411,0.0421,0.0418,0,0.00049,0,0,0.18498227,0.23265452,0.26623582,0.21320988,0
2016-10-26 03:00:00,3,1.5581345,1.28,21.3635917324208,0.00553,0.00554,0,0,0,0,0.18549512,0.23262186,0.2662302,0.21320988,0
2016-10-26 04:00:00,4,1.5871593,1.28,20.9233490127611,0.08349,0.08361,0,0.00035,0.00035,0,0.18586357,0.23259386,0.26622458,0.21320988,0
2016-10-26 05:00:00,5,1.6147682,1.3,20.5978704208759,0.54711,0.54254,0.00449,0.00431,0.00424,0,0.18595817,0.23256587,0.26621053,0.21320988,0
2016-10-26 06:00:00,6,1.6239712,1.27,20.1218814974831,0.12102,0.10647,0.01436,9e-04,0.00083,0,0.18699381,0.23254254,0.26621053,0.21320988,0
2016-10-26 07:00:00,7,1.6239712,1.26,19.9243366873794,1.76981,1.19656,0.57287,0.01439,0.01439,0,0.18886593,0.23250988,0.26619648,0.21320988,0
2016-10-26 08:00:00,8,1.6147682,1.25,19.0927671057999,1.62642,0.20383,1.4224,0.013,0.013,0,0.19077788,0.23249122,0.26619086,0.21322525,0
2016-10-26 09:00:00,9,1.5963622,1.26,18.594201632681,1.29295,0.0502,1.24267,0.01036,0.01022,0,0.19230147,0.23247722,0.26617681,0.21322525,0
2016-10-26 10:00:00,10,1.6055652,1.26,16.0402294449114,0.64311,0.06199,0.58117,0.00507,0.00494,0,0.2599667,0.23390959,0.26715464,0.21320988,0
2016-10-26 11:00:00,11,1.6331741,1.31,15.9141770422738,0.1227,0.0159,0.10681,0.00083,0.00083,0,0.26130109,0.23402156,0.26714059,0.21320988,0
2016-10-26 12:00:00,12,1.6423771,1.33,15.8558542888146,0.11019,0.10719,0.00269,0.00097,0.00097,0,0.26302882,0.23414287,0.26714059,0.21320988,0
2016-10-26 13:00:00,13,1.6721098,1.35,15.1174129748554,0.0587,0.05842,0,0.00076,0.00076,0,0.26404454,0.23425485,0.26713778,0.2132155,368.50234233
2016-10-26 14:00:00,14,1.652288,1.29,16.3139701103408,0.00337,0.00322,0,0,0,0,0.26377069,0.23438548,0.26713216,0.2132155,186554.31080524
2016-10-26 15:00:00,15,1.6239712,1.28,18.0288471999556,0,0,0,0,0,0,0.26338731,0.23449746,0.26712092,0.2132155,609825.31376558
2016-10-26 16:00:00,16,1.643085,1.28,19.2602098496021,0,0,0,0,0,0,0.26263547,0.23454412,0.26709001,0.2132155,1190585.00527978
2016-10-26 17:00:00,17,1.6239712,1.26,21.1397076143032,0,0,0,0,0,0,0.26117661,0.2344648,0.26703943,0.2132155,1538082.71409824
2016-10-26 18:00:00,18,1.6055652,1.24,21.8969627197009,0,0,0,0,0,0,0.25928457,0.2343015,0.26696076,0.2132155,1719708.3060748
2016-10-26 19:00:00,19,1.6147682,1.23,23.2938867340058,0,0,0,0,0,0,0.2571884,0.23409155,0.26686522,0.2132155,1904051.60282606
2016-10-26 20:00:00,20,1.5963622,1.26,24.6362507531392,0,0,0,0,0,0,0.2551918,0.23389092,0.26678936,0.2132155,1782169.45309996
2016-10-26 21:00:00,21,1.5963622,1.24,24.9683141720278,0,0,0,0,0,0,0.25343917,0.23371829,0.26671068,0.2132155,1467836.95509133
2016-10-26 22:00:00,22,1.5963622,1.21,22.5535640409028,0,0,0,0,0,0,0.25267738,0.2320853,0.26567666,0.2132155,1011492.86690675
2016-10-26 23:00:00,23,1.6147682,1.19,21.5141020639284,0,0,0,0,0,0,0.2518658,0.23206198,0.26564575,0.2132155,477302.65890467
2016-10-27 00:00:00,0,1.5963622,1.22,18.7682292034866,0,0,0,0,0,0,0.25156705,0.23211796,0.26562608,0.2132155,55597.79089924
2016-10-27 01:00:00,1,1.5963622,1.22,16.7542128300006,0,0,0,0,0,0,0.25135295,0.23218795,0.26562608,0.2132155,0
2016-10-27 02:00:00,2,1.6055652,1.14,14.8624861008644,0,0,0,0,0,0,0.25117371,0.23223927,0.26561203,0.21322111,0
2016-10-27 03:00:00,3,1.6055652,1.21,13.7900999888728,0,0,0,0,0,0,0.25102434,0.23229993,0.26560641,0.21322111,0
2016-10-27 04:00:00,4,1.6147682,1.2,13.6950903421086,0,0,0,0,0,0,0.25086999,0.23237924,0.26560079,0.21322111,0
2016-10-27 05:00:00,5,1.6055652,1.2,12.3357939106806,0,0,0,0,0,0,0.25071066,0.23243056,0.26559798,0.21322111,0
2016-10-27 06:00:00,6,1.6239712,1.19,12.7054849124461,0,0,0,0,0,0,0.2505812,0.23249588,0.26558393,0.21322111,0
2016-10-27 07:00:00,7,1.6147682,1.19,12.1786987521696,0,0,0,0,0,0,0.25043681,0.2325612,0.26558393,0.21322111,0
2016-10-27 08:00:00,8,1.5963622,1.21,10.5635347571786,0,0,0,0,0,0,0.25031233,0.2326032,0.26556989,0.21322111,0
2016-10-27 09:00:00,9,1.6055652,1.22,9.94362032928171,0,0,0,0,0,0,0.25016794,0.23267785,0.26556989,0.21322702,0
2016-10-27 10:00:00,10,1.633882,1.2,9.20329763617872,0,0,0,0,0,0,0.25156207,0.2328738,0.26563451,0.21322111,0
2016-10-27 11:00:00,11,1.6239712,1.22,9.02738868622919,0,0,0,0,0,0,0.25143262,0.23293912,0.26562046,0.21322111,0
2016-10-27 12:00:00,12,1.6331741,1.2,8.95589627876308,0,0,0,0,0,0,0.25130814,0.23298578,0.26562046,0.21322111,0
2016-10-27 13:00:00,13,1.6239712,1.23,8.67839285504596,0,0,0,0,0,0,0.25118367,0.23304177,0.26560641,0.21322111,230.31396396
2016-10-27 14:00:00,14,1.6147682,1.21,11.4016891657616,0,0,0,0,0,0,0.25104425,0.23309309,0.2656036,0.21322111,193141.29017442
2016-10-27 15:00:00,15,1.5871593,1.23,14.9612585059163,0,0,0,0,0,0,0.2507007,0.23311642,0.26558955,0.21322111,626730.35872003
2016-10-27 16:00:00,16,1.6239712,1.19,17.4738403525213,0,0,0,0,0,0,0.24997874,0.2330651,0.2655446,0.21322111,1126281.34654296
2016-10-27 17:00:00,17,1.5963622,1.2,20.1802042509423,0,0,0,0,0,0,0.24880368,0.23292979,0.26549402,0.21322111,1542320.49103505
2016-10-27 18:00:00,18,1.5963622,1.2,21.6871889451621,0,0,0,0,0,0,0.24722035,0.23271984,0.26541815,0.21322111,1856975.42859323
2016-10-27 19:00:00,19,1.5871593,1.16,23.0022729667098,0,0,0,0,0,0,0.24546274,0.23247256,0.26533105,0.21322111,1911513.77525827
2016-10-27 20:00:00,20,1.5680454,1.16,24.5017321443543,0,0,0,0,0,0,0.24372008,0.23222061,0.26524113,0.21321195,1775398.22255963
2016-10-27 21:00:00,21,1.5772484,1.18,25.0971886433812,0,0,0,0,0,0,0.24218155,0.23200599,0.26517651,0.21321195,1460512.97103749
2016-10-27 22:00:00,22,1.5871593,1.17,23.6504080817644,0,0,0,0,0,0,0.23990613,0.2311755,0.26472131,0.21321195,1001405.11528543
2016-10-27 23:00:00,23,1.5772484,1.16,22.163177868555,0,0,0,0,0,0,0.23926383,0.23112417,0.26468759,0.21321195,465602.70953565
2016-10-28 00:00:00,0,1.5871593,1.16,19.9478539266775,0,0,0,0,0,0,0.23901986,0.23114284,0.26468478,0.21321195,51083.63720568
2016-10-28 01:00:00,1,1.5871593,1.16,18.7654071347709,0,0,0,0,0,0,0.23883065,0.23117083,0.26467074,0.21321195,0
2016-10-28 02:00:00,2,1.5963622,1.13,17.1916334809445,0,0,0,0,0,0,0.2386763,0.23119883,0.26465669,0.21321195,0
2016-10-28 03:00:00,3,1.5963622,1.16,16.3299618330635,0,0,0,0,0,0,0.23854685,0.23123149,0.26465107,0.21321727,0
2016-10-28 04:00:00,4,1.6055652,1.15,15.6639536161424,0,0,0,0,0,0,0.23842735,0.23126881,0.26465388,0.21321727,0
2016-10-28 05:00:00,5,1.5963622,1.16,15.5491894883679,0,0,0,0,0,0,0.23833275,0.23130147,0.26464826,0.21321727,0
2016-10-28 06:00:00,6,1.6147682,1.18,15.3158984745311,0,0,0,0,0,0,0.23825806,0.2313248,0.26463421,0.21321727,0
2016-10-28 07:00:00,7,1.6239712,1.19,15.1202350435712,0,0,0,0,0,0,0.23819832,0.23134813,0.2646314,0.21321727,0
2016-10-28 08:00:00,8,1.6239712,1.18,15.2528722732123,0,0,0,0,0,0,0.23812363,0.23138079,0.26461173,0.21322643,0
2016-10-28 09:00:00,9,1.6239712,1.22,15.2124226216196,0,0,0,0,0,0,0.23805392,0.23142278,0.26461173,0.21322643,0
2016-10-28 10:00:00,10,1.6331741,1.23,15.79000601878,0,0,0,0,0,0,0.23726225,0.23083957,0.26421554,0.21321727,0
2016-10-28 11:00:00,11,1.6423771,1.24,15.8502101513831,0,0,0,0,0,0,0.23721744,0.23087689,0.26420992,0.21321727,0
2016-10-28 12:00:00,12,1.5779563,1.24,15.8248115329412,0,0,0,0,0,0,0.23716765,0.23090955,0.26420992,0.21321727,0
2016-10-28 13:00:00,13,1.6055652,1.25,15.7119287843104,0,0,0,0,0,0,0.2371079,0.23093755,0.26419587,0.21322289,92.12558558
2016-10-28 14:00:00,14,1.6055652,1.24,17.1050900403277,0,0,0,0,0,0,0.23702326,0.23095154,0.26418182,0.21322289,190055.08305739
2016-10-28 15:00:00,15,1.5871593,1.23,19.4502291431305,0,0,0,0,0,0,0.23667971,0.23094221,0.26416215,0.21322289,691771.02214152
2016-10-28 16:00:00,16,1.6055652,1.23,21.51974620136,0,0,0,0,0,0,0.23593783,0.2308489,0.26412563,0.21322289,1191460.19834282
2016-10-28 17:00:00,17,1.5680454,1.22,24.1085239032906,0,0,0,0,0,0,0.23471796,0.23067627,0.264061,0.21322289,1591100.98860116
2016-10-28 18:00:00,18,1.5871593,1.2,26.0359968361598,0,0,0,0,0,0,0.2331645,0.23041966,0.26398513,0.21322289,1817914.18030611
2016-10-28 19:00:00,19,1.5871593,1.19,27.4865401560643,0,0,0,0,0,0,0.23141685,0.23012572,0.26389803,0.21322289,1713305.57787679
2016-10-28 20:00:00,20,1.5588424,1.18,28.3679662849557,0,0,0,0,0,0,0.22965925,0.22984111,0.2638053,0.21322289,1463967.68049685
2016-10-28 21:00:00,21,1.5588424,1.16,28.7517676303001,0,0,0,0,0,0,0.22814562,0.2295845,0.26372382,0.21322289,1081646.50032808
2016-10-28 22:00:00,22,1.5588424,1.16,26.8130064225678,0,0,0,0,0,0,0.23296534,0.23034034,0.26413687,0.21322289,675280.54232219
2016-10-28 23:00:00,23,1.5779563,1.15,26.1761595823763,0,0,0,0,0,0,0.23224836,0.23026569,0.26410315,0.21322289,347451.64602567
2016-10-29 00:00:00,0,1.6239712,1.09,25.1075362286724,0,0,0,0,0,0,0.23182514,0.23025169,0.2640891,0.21322289,41778.95306182
2016-10-29 01:00:00,1,1.6239712,1.09,24.1151087302941,0,0,0,0,0,0,0.23145669,0.23026569,0.26407786,0.21322289,0
2016-10-29 02:00:00,2,1.652288,1.09,23.5262370582706,0,0,0,0,0,0,0.23110317,0.23027036,0.26406662,0.21322289,0
2016-10-29 03:00:00,3,1.6621989,1.12,22.368248195234,0,0,0,0,0,0,0.23075962,0.23025636,0.264061,0.21322821,0
2016-10-29 04:00:00,4,1.652288,1.12,22.0136082266192,0,0,0,0,0,0,0.230431,0.23026569,0.26404695,0.21322821,0
2016-10-29 05:00:00,5,1.6423771,1.03,21.0343503822479,0,0,0,0,0,0,0.2301223,0.23027036,0.26404976,0.21322821,0
2016-10-29 06:00:00,6,1.6239712,1.08,20.6242097288897,0,0,0,0,0,0,0.22981858,0.23027502,0.26403571,0.21322821,0
2016-10-29 07:00:00,7,1.6055652,1.1,19.9619642702563,0,0,0,0,0,0,0.2295298,0.23028435,0.26401885,0.21322821,0
2016-10-29 08:00:00,8,1.5963622,1.14,19.2884305367598,0,0,0,0,0,0,0.22925595,0.23028902,0.26401885,0.21322821,0
2016-10-29 09:00:00,9,1.5871593,1.04,18.6901519690171,0,0,0,0,0,0,0.22899206,0.23029368,0.2640048,0.21322821,0
2016-10-29 10:00:00,10,1.6423771,0.98,17.2010403766637,0,0,0,0,0,0,0.22932566,0.23012105,0.26386993,0.21322821,0
2016-10-29 11:00:00,11,1.5687533,1.1,17.0787507323138,0,0,0,0,0,0,0.22909662,0.23012572,0.26385588,0.21322821,0
2016-10-29 12:00:00,12,1.5871593,1.18,16.6723728372433,0,0,0,0,0,0,0.22887256,0.23013505,0.26385026,0.21322821,0
2016-10-29 13:00:00,13,1.5779563,1.17,16.5378542284584,0,0,0,0,0,0,0.22865348,0.23013972,0.26383621,0.21322821,0
2016-10-29 14:00:00,14,1.5871593,1.22,17.8435313542868,0,0,0,0,0,0,0.22833483,0.23012572,0.26381935,0.21322821,136898.62017609
2016-10-29 15:00:00,15,1.5687533,1.15,20.4793435348137,0,0,0,0,0,0,0.22774232,0.23004174,0.26378844,0.21322821,510329.68133612
2016-10-29 16:00:00,16,1.5588424,1.18,21.7643254900598,0,0,0,0,0,0,0.22689588,0.22991576,0.26373787,0.21322821,884728.06114477
2016-10-29 17:00:00,17,1.5588424,1.21,24.1198121781537,0,0,0,0,0,0,0.22579053,0.22973847,0.26368729,0.21322821,1127110.47681321
2016-10-29 18:00:00,18,1.5489315,1.12,25.2373513895976,0,0,0,0,0,0,0.22445117,0.22948652,0.26360861,0.21322821,1344204.41923916
2016-10-29 19:00:00,19,1.5390206,1.21,25.9917844262795,0,0,0,0,0,0,0.22295746,0.22922058,0.26353275,0.21322821,1646514.52832924
2016-10-29 20:00:00,20,1.5390206,1.21,27.2946394833921,0,0,0,0,0,0,0.22142889,0.22893597,0.26343721,0.21322821,1639236.60706819
2016-10-29 21:00:00,21,1.5298176,1.14,27.8223663332407,0,0,0,0,0,0,0.22000986,0.2286607,0.26335011,0.21322762,1366314.55977904
2016-10-29 22:00:00,22,1.5199067,1.26,26.7612684961121,0,0,0,0,0,0,0.22013932,0.22927657,0.26387836,0.21322821,946314.01510689
2016-10-29 23:00:00,23,1.5199067,1.02,25.4772272304378,0,0,0,0,0,0,0.21950698,0.22917392,0.26384183,0.21322821,426357.21007737
2016-10-30 00:00:00,0,1.5298176,1.16,23.1349101963509,0,0,0,0,0,0,0.21925305,0.22915526,0.26382778,0.21322821,41318.3251339
2016-10-30 01:00:00,1,1.5298176,1.16,21.6711972224394,0,0,0,0,0,0,0.21906882,0.22915992,0.26381092,0.21322821,0
2016-10-30 02:00:00,2,1.5298176,1.12,20.8415090200038,0,0,0,0,0,0,0.21891447,0.22916459,0.26381092,0.21322821,0
2016-10-30 03:00:00,3,1.5390206,1.08,18.7682292034866,0,0,0,0,0,0,0.21882983,0.22916459,0.26379687,0.21323382,0
2016-10-30 04:00:00,4,1.5489315,1.16,16.2076721887136,0,0,0,0,0,0,0.21878502,0.22916926,0.26379125,0.21323382,0
2016-10-30 05:00:00,5,1.5298176,1.12,16.3788776908035,0,0,0,0,0,0,0.2187402,0.22917392,0.26377721,0.21323382,0
2016-10-30 06:00:00,6,1.5298176,1.1,15.6018681043955,0,0,0,0,0,0,0.21863564,0.22917392,0.26377159,0.21323382,0
2016-10-30 07:00:00,7,1.5489315,1.14,14.2990130472829,0,0,0,0,0,0,0.218551,0.22917859,0.26376597,0.21323382,0
2016-10-30 08:00:00,8,1.5390206,1.21,13.1588972861128,0,0,0,0,0,0,0.21845142,0.22918325,0.26375473,0.21323382,0
2016-10-30 09:00:00,9,1.5390206,1.22,12.5935428533874,0,0,0,0,0,0,0.21836678,0.22919258,0.26374911,0.21323382,0
2016-10-30 10:00:00,10,1.5588424,1.22,11.0790326425922,0,0,0,0,0,0,0.22087622,0.23128281,0.26714621,0.21323382,0
2016-10-30 11:00:00,11,1.5489315,1.19,10.9510988608107,0,0,0,0,0,0,0.22081149,0.23128747,0.26713216,0.21323382,0
2016-10-30 12:00:00,12,1.5489315,1.22,10.680180264097,0,0,0,0,0,0,0.22072186,0.23129214,0.26713216,0.21323382,0
2016-10-30 13:00:00,13,1.5687533,1.22,10.3688120157907,0,0,0,0,0,0,0.22065714,0.23130147,0.26711811,0.21323944,0
2016-10-30 14:00:00,14,1.5588424,1.22,10.2512258193004,0,0,0,0,0,0,0.22053764,0.23128747,0.26711249,0.21323944,176098.05684159
2016-10-30 15:00:00,15,1.5291097,1.22,11.3621802037408,0,0,0,0,0,0,0.22021898,0.23124082,0.26708158,0.21323944,676846.6772771
2016-10-30 16:00:00,16,1.5687533,1.24,11.7177608619276,0,0,0,0,0,0,0.21966133,0.23112884,0.26704505,0.21323944,1141297.81699297
2016-10-30 17:00:00,17,1.5680454,1.21,12.5728476828051,0,0,0,0,0,0,0.21889456,0.23097954,0.26699448,0.21323944,1477095.5764424
2016-10-30 18:00:00,18,1.5680454,1.19,12.8268338672241,0,0,0,0,0,0,0.2179087,0.23076958,0.26693266,0.21323944,1739975.93490303
2016-10-30 19:00:00,19,1.5687533,1.17,13.386544162518,0,0,0,0,0,0,0.21685315,0.23055496,0.26686522,0.21323944,1606485.9613935
2016-10-30 20:00:00,20,1.5588424,1.17,14.3601578694579,0,0,0,0,0,0,0.21580755,0.23033101,0.26679779,0.21323944,1593726.56779027
2016-10-30 21:00:00,21,1.5489315,1.18,15.0449798778174,0,0,0,0,0,0,0.21494119,0.23013972,0.26673316,0.21323944,1351298.08932904
2016-10-30 22:00:00,22,1.5588424,1.14,13.9518985952434,0,0,0,0,0,0,0.21664403,0.23088156,0.2673148,0.21323944,915774.38348618
2016-10-30 23:00:00,23,1.5390206,1.1,13.7797524035817,0,0,0,0,0,0,0.21637018,0.2308349,0.26729794,0.21323944,419954.48187936
2016-10-31 00:00:00,0,1.5199067,1.21,12.2050380601834,0,0,0,0,0,0,0.21633035,0.23082557,0.26728108,0.21323944,38093.9296385
2016-10-31 01:00:00,1,1.5199067,1.21,11.626513973451,0,0,0,0,0,0,0.21633035,0.23083024,0.26727546,0.21323944,0
2016-10-31 02:00:00,2,1.5015008,1.16,10.6416119916482,0,0,0,0,0,0,0.21634528,0.2308349,0.26726141,0.21323944,0
2016-10-31 03:00:00,3,1.5107038,1.16,9.88906033411018,0,0,0,0,0,0,0.21637018,0.23082557,0.26726141,0.21323944,0
2016-10-31 04:00:00,4,1.5199067,1.16,10.0668506632036,0,0,0,0,0,0,0.21638014,0.23083957,0.26724455,0.21323944,0
2016-10-31 05:00:00,5,1.5397285,1.2,10.3857444280853,0,0,0,0,0,0,0.21639507,0.2308489,0.26723893,0.21323944,0
2016-10-31 06:00:00,6,1.5489315,1.19,10.3490575347803,0,0,0,0,0,0,0.21641997,0.23085357,0.26722488,0.21323944,0
2016-10-31 07:00:00,7,1.5489315,1.19,10.8673774889096,0,0,0,0,0,0,0.21644984,0.2308489,0.26722488,0.21325392,0
2016-10-31 08:00:00,8,1.5588424,1.15,10.6284423376413,0,0,0,0,0,0,0.21648968,0.2308629,0.26721926,0.21325452,0
2016-10-31 09:00:00,9,1.5489315,1.15,11.2088478035175,0,0,0,0,0,0,0.21651955,0.23085357,0.26720802,0.21325452,0
2016-10-31 10:00:00,10,1.5489315,1.25,12.3583704604068,0,0,0,0,0,0,0.21859083,0.23259853,0.26835444,0.21323944,0
2016-10-31 11:00:00,11,1.5687533,1.27,12.3226242566737,0,0,0,0,0,0,0.21862569,0.2326032,0.26834039,0.21323944,0
2016-10-31 12:00:00,12,1.5779563,1.27,12.4007014911433,0,0,0,0,0,0,0.21865556,0.23261253,0.2683432,0.21323944,0
